Station,lat,lon
Hofstraat 26,51.045921,3.7298503
Visserij 167,51.0449532,3.738983
Duifhuisstraat 73 ,51.0398793,3.7027029
Oude Houtlei 44,51.0529963,3.7167423
Keizervest 1,51.0419677,3.7397721
Sint-Widostraat,51.0579855,3.7193673
Vlasmarkt,51.0556282,3.7283088
P+R Watersportbaan,51.0495672,3.6873179
Ganzerik,51.0622904,3.6916473
De Post - Plein tegen zinloos geweld,51.0545363,3.7215992
Sint-Annastraat 3,51.0472983,3.7337091
Kogelstraat 2,51.0580561,3.7422591
Gatti De Gammondstraat 15,51.0601682,3.6903478
Rijksarchief,51.0474557,3.7224092
UGent Homes,51.0396756,3.7288916
Tolhuislaan 148,51.0648525,3.7266142
Studentenhuis,51.0474323,3.7222758
Groendreef 47,51.0620088,3.7031366
Brusselsesteenweg 316,51.0404691,3.7429901
Hubert Frère-Orbanlaan 634,51.0392616,3.7364216
Iepenstraat 2,51.0499168,3.7173279
Dukkeldamstraat,51.0780114,3.7300475
Vlierstraat 85,51.0327394,3.7266846
Ankerslaan 75,51.0396446,3.7506019
Oostendestraat 91,51.0351541,3.7151205
Linnenstraat 127,51.0684514,3.691455
FilmFest Kinepolis,51.0403997,3.7296512
Forelstraat 57,51.0478695,3.7412392
Gillis Coppinsstraat 2,51.0622302,3.7270899
P+R Viaduct Gentbrugge,51.0348576,3.7553025
Artevelde Hogeschool Sint Amandsberg,51.0623281,3.7467302
Vincent Evrardlaan 8,51.0449175,3.753857
